ID,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7
ck7z0au3wf93j07580nr5bahm,156,178,17,167,24,70,163,90
ck7z0b8j33bbs0874zxtq7h99,207,175,5,164,11,41,207,52
ck7z0bq0uagx40942lh28zy58,201,178,30,160,43,42,206,68
ck7z0bshvkkzc0898fazuso3j,26,43,19,170,192,170,195,52
ck7z0cdwpf9ot0758accats8u,27,53,180,59,175,160,24,157
ck7z0ckegkla70898k0nhq36f,170,167,28,153,35,57,177,74
ck7z0crkbkmnz0826c539lyv0,56,60,202,74,192,167,41,152
ck7z0cw5p1y8h0832c3kq0q65,212,190,0,173,4,36,220,53
ck7z0d1a6klex08983on7q6bd,201,137,173,60,19,109,40,179
ck7z0dct3kmuf0826e2w800mx,30,46,192,57,186,175,18,163
ck7z0dij7xoin0981y6uy7n0w,171,167,26,156,37,51,182,66
ck7z0dxqjs9j00813pamt8iq1,190,155,56,155,56,64,190,68
ck7z0e0ohs9ju0813vl0950q3,43,72,198,75,188,169,40,163
ck7z0e9zss9n508135izsoquo,223,171,217,51,14,41,14,166
ck7z0ervrfah50758m1nsfuft,163,150,47,154,61,84,168,80
ck7z0f52mkm680898669mtlrg,52,20,58,211,172,211,167,9
ck7z0fbx1fb8l0758ltacums9,34,7,172,42,155,128,26,102
ck7z0ffh81z4w0832q0glro3c,183,162,2,179,2,58,183,41
ck7z0ft2w1zao0832ic9mh2y9,54,48,72,201,168,201,150,45
ck7z0ghh53d6b0874y2d5w2k9,6,149,113,165,129,85,17,69
ck7z0h1dzxq590981t3hfjahu,199,162,199,50,29,45,24,157
ck7z0hp7t205p0832q28w6f63,196,167,14,155,18,39,201,43
ck7z0i1wf3dx00874c8zg2iqm,193,171,7,171,12,47,197,57
ck7z0icz63e1u0874gfyj9nt5,195,169,26,161,30,48,199,59
ck7z0ioj9sbhh0813hiee8dxa,181,161,15,164,21,46,193,52
ck7z0j2s620te083291rv0hmi,185,179,6,175,10,60,192,70
ck7z0jpq03eo70874ucz6d3cf,173,178,8,165,12,44,187,62
ck7z0k3yoxrns0981rqsxtuld,191,176,3,166,8,41,196,62
ck7z0kbcjsceb0813v3yhpb18,180,152,170,40,9,45,9,152
ck7z0khsbkpwq0826rxxqe55s,188,160,20,152,28,35,201,48
ck7z0kvxdfe1k0758qjk5bt2v,188,159,23,159,27,56,188,61
ck7z0lbbp21ux0832u655s8zk,194,161,45,155,58,53,201,66
ck7z0lnzcalad09423j38lj0q,210,184,17,163,22,33,215,59
ck7z0m41afenx075899mywr48,196,193,3,174,16,43,215,68
ck7z0mgk122fg0832nxz18yxf,183,179,7,163,18,40,189,61
ck7z0mz5fxt3v0981zeouqo4k,199,147,20,140,35,28,214,43
ck7z0nf5122x60832y2uyq1s3,178,109,131,162,48,103,89,50
ck7z0nrlo231j0832djbg4jlw,172,178,7,178,12,66,177,71
ck7z0o8sd3gy90874sm69us7j,209,160,13,169,8,50,199,45
ck7z0obrt23c90832wp18h30i,171,173,31,161,43,65,187,85
ck7z0oknwkrvo08265fmr81nk,195,170,21,180,26,56,205,56
ck7z0ox58fft90758oyh6uvzh,213,162,16,184,0,56,208,40
ck7z0pawvamv309429amnoqbk,210,173,19,173,35,73,218,73
ck7z0pienseou0813wjjmlf18,194,156,13,161,23,44,199,55
ck7z0ppnwsesa0813i8aktwpv,49,3,173,3,165,211,41,207
ck7z0pyxcxubr0981s7ens8h5,189,162,26,145,43,41,203,63
ck7z0q6atkrbe0898j74vfcdz,207,151,29,158,45,43,207,43
ck7z0qi4nkrgx0898zupu81ho,54,193,160,189,136,20,38,31
ck7z0qjqtksmw08266zwk3yco,156,166,11,157,20,51,167,69
ck7z0ria0krx40898jvd8tbyk,29,44,193,32,202,139,35,158
ck7z0rou024pk0832vu270wgn,199,171,11,168,8,41,199,49
ck7z0s4q7xva4098144kg6yl0,23,51,194,54,191,163,23,159
ck7z0sbxr3imo0874dgxfroh6,181,192,19,174,33,67,194,89
ck7z0t48aksoi0898kq2ys42z,172,146,71,133,71,76,172,84
ck7z0t4daaof90942ac82n1u5,207,181,7,175,12,52,213,63
ck7z0t7f7ksqb0898i6r9e09a,37,40,184,58,174,159,23,138
ck7z0tnpqaoqr09421t6di49f,185,171,26,159,29,54,193,66
ck7z0trdbfi4507582j36dump,32,45,206,50,206,159,27,159
ck7z0tryd3jdl0874frfm2z61,199,170,24,161,28,45,203,63
ck7z0u8mv3jju0874uzo10l4a,197,165,25,149,35,43,203,56
ck7z0uh4nap1009425z22pkz9,25,55,174,59,170,151,21,151
ck7z0unqn26140832gth2zfoy,157,75,134,133,45,88,76,39
ck7z0uqqtkufa0826vej6fpr1,196,148,13,153,13,44,196,33
ck7z0v5stfiqw0758ep4owji1,200,177,14,169,18,46,203,57
ck7z0v797apgi0942uh3kk5mo,6,55,193,51,193,167,2,176
ck7z0vc7y3k1h08743t35pk6k,198,152,47,155,53,52,205,52
ck7z0vkdraplq09425j0ox3ps,195,172,13,169,26,47,211,57
ck7z0vzqr3k8y0874ytf944cm,189,176,5,165,19,50,203,68
ck7z0w3m4xx3b0981efmn7rfp,37,52,42,145,192,133,184,43
ck7z0weeyshkn0813gh84c581,151,170,6,159,14,53,158,75
ck7z0wuddxxf409813peydo6n,7,50,214,50,214,173,7,178
ck7z0wvt43klm087439udrjpg,198,177,5,166,5,41,203,52
ck7z0x9jmshyj0813v9ginwff,179,169,1,155,5,32,184,50
ck7z0xgjakvp608264uq2pwe0,13,37,201,46,193,172,0,167
ck7z0xjfnfjvr0758qm59r4qb,181,158,10,162,10,52,181,56
ck7z0xlhnkul708987c4tws8c,198,185,5,185,5,63,198,68
ck7z0xwuikup50898r5j4s58o,212,162,11,174,0,48,200,41
ck7z0y2gxfk3o0758520cv5ba,14,55,207,63,203,186,10,182
ck7z0y8iy27jq08321dtxxr83,196,160,22,149,34,31,207,48
ck7z0yj3fsig90813b2ycyv55,36,50,203,65,193,174,31,160
ck7z0ylh0kw5x0826dtznpx4n,165,115,59,187,3,103,115,42
ck7z0ynqtfkbw0758yqeq572b,44,26,149,29,159,202,54,196
ck7z0z16ekwcs0826ta5dllsz,20,71,162,66,162,153,24,161
ck7z0zkq7kwjr0826nxzu7613,36,49,187,65,171,161,26,141
ck7z0ztfqxyo90981780fs9cp,194,161,6,161,6,44,189,54
ck7z108n23lxj0874jt280vqx,179,159,11,152,25,68,179,75
ck7z10bdsfkx10758ad44lewq,75,83,154,107,150,153,66,130
ck7z10lassjc40813a05vemp9,67,9,192,14,188,211,58,206
ck7z10w8128k80832gdefpeos,26,64,30,161,182,161,182,64
ck7z10xulsjj508132jxfq8h7,193,156,9,172,9,60,193,52
ck7z11hkasjse0813pmqufi8p,48,70,73,204,167,193,142,52
ck7z11hy728t20832s5fzvh7u,15,38,218,48,213,165,5,160
ck7z122n7flpv0758nzsqmyrn,158,170,8,162,16,52,170,68
ck7z12dp53mxw0874k0poj68v,187,179,19,179,14,67,182,72
ck7z12ec0297s0832eg240x82,21,45,15,149,179,158,185,54
ck7z12tcry05w098174bshbl4,22,39,219,39,216,165,22,165
ck7z133bdkym80826dv42sbhw,32,44,72,199,160,177,114,20
ck7z13c2tskxs0813j56wjt5r,23,51,23,160,200,160,200,46
ck7z13qd729up0832hlf0pxcd,150,174,181,70,34,15,3,112
ck7z148d42a2x0832lwg3cyk9,46,50,207,60,197,165,39,158
ck7z14fjifmya0758t29o5yzo,9,100,44,197,217,125,172,29
ck7z14w1ofn3o0758hf1m38m7,24,73,49,162,191,124,169,39
ck7z14wh2kxrh089864ilh55f,24,51,32,163,200,159,196,51
ck7z15g8vsm1v0813s0xlvfip,8,34,189,9,202,119,16,153
ck7z15luv2avo0832qkp3blj8,130,25,186,100,75,190,26,119
ck7z167stfnwi075820jci7ca,58,144,124,177,161,38,91,12
ck7z16urpy2c70981tkmqslra,11,63,173,72,164,173,5,160
ck7z16yq2l0lb0826dhhrfhhu,3,111,64,187,182,90,120,14
ck7z17n8g2bte0832kt3sdtsc,9,79,88,202,168,158,81,28
ck7z17uqjl0zi0826nc4ectgr,27,86,64,192,211,135,166,25
ck7z18i0uavxn09426rh1bta4,28,102,63,202,221,150,183,50
ck7z18wgi2cis0832jrf3u3q3,9,91,25,190,186,164,165,55
ck7z18yf23qdw0874f3utuxwr,31,135,197,174,216,72,56,33
ck7z199rk3qjq0874v5w84ceu,46,26,83,169,175,155,130,2
ck7z19n9wy3tb0981diwpopl5,9,83,154,36,186,126,32,173
ck7z19xwrl20908260mktj20v,79,39,149,65,106,186,39,156
ck7z1acb8awwh0942yk5mtndk,169,172,43,165,46,82,173,93
ck7z1agggy48i09815x6plozk,53,70,105,32,161,141,101,178
ck7z1axtf3rav0874kt56vs78,192,178,22,170,26,62,197,70
ck7z1b7b1y4kb0981nrrskz1d,41,80,53,168,185,144,165,48
ck7z1c0kkl31x0826z83izbc9,58,31,197,53,183,156,44,120
ck7z1csd73s7708746qm5vi8w,46,101,170,167,212,86,85,24
ck7z1ddot2er80832cv9us8b5,7,30,210,61,200,181,2,144
ck7z1e8cqaz0y0942j9inx04d,202,159,7,154,16,30,212,40
ck7z1eae8y6b30981leiuvugl,32,53,182,39,191,137,42,141
ck7z1ex1f2fiz0832hgzfea5x,216,172,17,163,22,38,221,53
ck7z1f5ik2fog0832cmatvsbh,68,6,161,26,128,173,38,147
ck7z1ffqzsr4b08134dm8g5bc,162,141,41,120,52,41,172,62
ck7z1gajd2g8v0832nht9v0ou,111,202,173,72,111,18,52,148
ck7z1h1s5srxi0813sraulgru,43,113,68,180,155,113,126,47
ck7z1htnp3ujl0874cgc449b0,203,109,148,200,14,106,69,19
ck7z1ijsu3uvo0874pio8rnlg,31,119,145,206,195,123,86,37
ck7z1j9z3ssxl0813jy7ko7lt,69,15,204,97,148,183,19,100
ck7z1jzw42hx10832d1uk6uvk,79,1,181,32,127,208,32,171
ck7z1kl1m2i2n0832nisklolh,28,71,179,78,172,177,21,162
ck7z1kn0fste60813yapprnv8,183,189,12,185,16,79,183,83
ck7z1l92ystkz0813l43ggam5,215,167,1,162,6,30,215,40
ck7z1lf3tstmn081303zpbgi3,178,124,121,197,7,105,70,33
ck7z1lu5lstu60813b8x8dm2l,198,170,31,164,34,51,204,63
ck7z1m3f6y9l2098120jh6u4f,61,39,190,104,159,191,34,123
ck7z1mqo4fvyb0758yf35di4c,44,55,120,24,174,163,89,190
ck7z1n1kn2iwl083238zgpwjd,193,152,8,152,24,33,216,43
ck7z1nhiml65208982i8qrnv9,171,104,113,172,19,86,70,21
ck7z1od9nl8a90826vzum1ooo,197,173,20,162,31,43,208,65
ck7z1odka3wti0874ogbjxfo1,29,102,68,28,178,113,128,191
ck7z1p29bfwor0758zox4aarc,166,26,166,200,59,200,59,33
ck7z1pd90yamp0981ux3yh03c,53,65,127,45,165,171,86,191
ck7z1pybvsv9y0813hczffbiw,146,26,162,174,80,184,67,35
ck7z1q6oal92m0826sj265rjl,31,115,84,168,166,72,105,22
ck7z1r3n3yb920981z6y3cg9m,40,34,177,96,134,183,1,112
ck7z1r7s12kcr0832m64fukmz,188,5,168,199,53,194,73,0
ck7z1rik82khi0832yt9284ju,45,124,91,194,208,105,157,35
ck7z1riyzb4b60942mf6vxqna,41,32,195,58,182,155,25,125
ck7z1s29afxpw0758kq0tpqn3,26,50,22,160,195,168,199,46
ck7z1sbis2krz0832ftjj39fx,32,140,105,192,179,82,99,36
ck7z1so2yl9v40826rfckefdj,33,42,27,157,178,172,184,52
ck7z1sst4l9wd0826a75ek33r,196,84,168,185,3,136,35,35
ck7z1szeg2l1s0832nzd7y7vm,185,170,132,16,52,58,105,213
ck7z1tf5kb5270942m05sa557,60,64,143,27,210,159,123,193
ck7z1tocdl8gz08981vkfs6d7,34,71,102,3,203,133,128,195
ck7z1tvp6l8ks0898x0j59y12,45,39,78,204,173,190,137,13
ck7z1u3rtswvo0813jj82ik7p,182,177,15,143,30,37,197,60
ck7z1uday2lsq0832p6oi2hni,188,148,122,190,66,73,127,31
ck7z1unszsx7n0813ovdc1e73,183,125,71,22,15,97,122,199
ck7z1uva12m2l0832fwrebqke,56,56,41,127,157,153,176,75
ck7z1vcqb2m9908324u12w8rk,185,120,44,196,4,106,138,23
ck7z1vh1h2mbn0832rks8iyz5,38,110,78,184,198,110,148,37
ck7z1w58bb67609426000rvf3,65,21,173,77,151,166,43,106
ck7z1w7gblbmp08266hox7ivc,62,28,25,122,175,186,212,92
ck7z1wcrx2mm80832bb60c5v1,221,133,46,194,9,88,180,23
ck7z1wnpc2mrf0832x9ha02v9,52,29,23,118,154,185,196,92
ck7z1x2j3fzmx07584qx5d87a,30,119,114,32,171,81,83,176
ck7z1x3di401v0874f83i6r5o,24,35,19,162,218,175,222,44
ck7z1x653sy4k0813mje0h734,192,172,106,195,53,53,132,23
ck7z1xi2yydo30981ndo0lqf0,181,142,102,20,36,75,114,193
ck7z1xxuilcdy08266k0nemff,45,30,73,169,159,144,122,6
ck7z1y79lydyi0981kol18w1o,171,151,153,62,21,80,36,165
ck7z1yb5u40jd08746msemfk0,60,31,176,102,143,185,27,106
ck7z1yo8kg06s07585w4ufjfk,157,175,197,91,73,27,33,107
ck7z1yyhwg0ca07581orb5210,7,95,141,196,210,95,59,1
ck7z1yyifg0cp0758c8by9eu1,199,183,102,223,31,74,121,34
ck7z1zptg415808740b3zj45b,70,28,189,86,149,164,30,99
ck7z1ztvi2o1t08324mrn0sry,190,92,83,155,51,74,150,12
ck7z20eo1yf4609813ortzefo,155,62,97,178,33,137,89,29
ck7z20kjqyf6z0981lvpgg50k,16,73,47,167,193,124,157,21
ck7z20mr8ldf5082691xf7gna,41,49,107,202,199,161,138,13
ck7z210a8b83x0942dt0dwwra,57,39,199,98,161,180,22,117
ck7z2211jle1h0826ptiyvehl,20,148,76,223,177,99,110,29
ck7z227o5lbvl0898uq1nxbu3,58,23,219,96,168,197,11,120
ck7z22dhdyg0w0981o1fm3iha,20,121,69,44,179,108,133,197
ck7z22ebk2p5e0832frzwuorw,156,186,71,201,63,159,127,18
ck7z22qtqb8v70942ch0tenld,197,108,155,17,32,94,67,178
ck7z234n1g2540758vse3s880,28,124,97,182,189,61,115,6
ck7z236z02pj808323y1bmd5z,181,132,147,28,18,93,48,192
ck7z239nclcd90898sv617vh1,154,10,167,174,76,179,67,24
ck7z23icu2ppg08320qvxqw3x,35,77,104,4,203,129,130,198
ck7z23scu2pse0832yhui3ff1,38,42,126,3,169,173,80,200
ck7z23tovt0og08131wa03ov1,60,70,112,214,200,182,140,38
ck7z24a3542xv08743xr019sp,20,89,116,184,171,129,75,34
ck7z24k87lcy80898w5aiiu8t,45,56,206,96,182,198,21,155
ck7z24sk9g2z60758qfsvm2li,5,97,50,197,208,126,162,23
ck7z24wgjyh300981odg01r4c,203,161,42,201,19,98,174,58
ck7z25e4ht1ed0813cc1cnqzk,10,115,190,167,218,55,38,7
ck7z25rdqg3ef0758mmn48zsu,12,118,167,209,219,105,57,24
ck7z266qst1pu0813tn75kabj,39,58,160,98,146,186,28,139
ck7z26cm6ldol0898ves3pp4t,57,77,112,170,157,139,99,39
ck7z26t5aban40942i7tcwzi7,46,68,37,146,167,158,177,74
ck7z26yrjlg6q0826haif3tjf,60,57,150,25,199,180,101,208
ck7z274gmg43b07581hrerhon,123,38,186,87,106,179,46,130
ck7z27ehzlgct0826u9udc3zi,83,12,170,65,86,201,6,145
ck7z27vlrlecr089865n4581h,78,50,195,102,165,167,52,112
ck7z280kdg4hb0758zy4rp4ty,111,27,194,54,139,196,66,164
ck7z284qlyid00981sek82rvj,185,177,12,143,33,36,202,67
ck7z28corbb930942n55sdkts,192,104,144,186,39,93,84,18
ck7z28ih6yihf0981vrd2qhve,27,145,92,202,178,64,104,7
ck7z28ncxyijx0981wy3t7yxc,65,9,47,181,159,190,177,17
ck7z28zdyleq40898l7g0uepy,57,75,146,57,173,210,79,218
ck7z29rk82sf60832x36logwx,17,74,40,181,215,142,189,38
ck7z29wuvyj7h0981ivjx4aj3,37,37,209,65,195,172,27,140
ck7z2a2nh2sjq0832boa5q06i,58,133,115,180,181,76,115,29
ck7z2agkbyjfe0981pngt4odd,38,68,30,161,193,172,204,76
ck7z2ai3ayjgg0981siayi2ae,38,59,29,173,198,187,208,68
ck7z2ayui2sxm0832d1fn2adn,2,86,31,182,204,128,168,29
ck7z2b2vmt3sr0813n843e9ui,179,136,110,205,0,95,69,26
ck7z2b9weli0g0826szafpxs3,161,48,100,180,21,141,77,17
ck7z2beeuli310826usyw1mds,99,21,189,47,136,215,51,178
ck7z2bqb6bcs809429c3lecjo,40,45,26,144,172,166,189,56
ck7z2c055liez0826vzqp80m2,127,42,150,177,92,177,65,49
ck7z2cfeblgcz0898otbmavvn,203,127,66,23,12,110,143,214
ck7z2cky4liq108264azx3ffz,133,11,150,179,42,196,29,33
ck7z2d1o0t4rb0813wh5dkrp6,190,173,7,159,14,52,194,59
ck7z2dlbgykx80981wykpmwrc,53,98,101,190,157,142,105,54
ck7z2dq5pljc00826qsjh0fe2,219,133,52,218,11,109,174,23
ck7z2e1idyld709815ygpwkaw,34,98,159,184,209,105,84,22
ck7z2ebszt5od0813rslyvsgv,174,191,128,34,31,64,78,218
ck7z2eglot5si08138vtvws1w,136,24,194,107,61,198,8,113
ck7z2epeiyls00981pre4wr5r,39,75,53,173,197,141,174,33
ck7z2f0o7bef609423qfyk8y1,21,102,64,193,214,120,163,34
ck7z2f3rylk0l0826fed27sxk,183,106,142,187,30,115,66,35
ck7z2fof2beng0942amjnuera,42,56,21,145,152,187,178,98
ck7z2fr33li410898mhzeg29h,174,129,112,172,41,70,93,26
ck7z2g5a32vkd0832fu2il8l7,38,125,91,205,218,121,161,42
ck7z2ggbsg8l40758zvnrtwes,186,130,121,187,19,85,80,28
ck7z2gng4lkm50826vgi4rem4,75,26,176,34,164,208,54,195
ck7z2h07xbf7509427d6rzgeb,90,24,157,44,130,171,64,148
ck7z2hqruliv70898o0oxlt5j,62,71,104,26,171,128,123,173
ck7z2hs90ymva0981z8ef72n7,190,73,92,212,0,148,92,12
ck7z2i1wng94q0758cpy59kfu,23,70,32,160,197,142,185,49
ck7z2i60ilj1i0898ld6eotdv,192,131,130,193,37,100,96,38
ck7z2ic9elj5e0898y7nxly0j,193,155,32,171,36,60,189,37
ck7z2ilrcyn7s0981nf8m7nu2,36,78,98,213,171,166,101,31
ck7z2ismqt7df0813a28e5ge9,191,122,120,186,31,74,95,10
ck7z2iwjvllet0826zdfnqh84,51,42,138,26,154,183,59,195
ck7z2j0a1ljcu08980j0j4q5o,32,100,76,197,221,109,168,8
ck7z2jb8j2wql08321uznqy8w,168,104,118,176,1,83,46,17
ck7z2jici49rr0874xhsrv2tt,3,58,23,182,217,148,202,23
ck7z2jqcst7x60813ucib2ji1,64,36,126,21,155,149,89,160
ck7z2jv96ynso0981urb8uq47,31,97,149,207,210,132,88,21
ck7z2k3632x4a0832qtd2m2ph,160,75,79,189,14,141,87,31
ck7z2k82t4a4k08743ricunrm,19,57,90,171,161,128,82,10
ck7z2kixk2xae0832xrz5tn0e,62,69,36,130,143,179,173,111
ck7z2kl1ebgjk0942ykqaw0sh,34,20,213,32,205,150,30,126
ck7z2kught8dn0813z3b0uq8c,27,81,41,179,206,152,188,49
ck7z2l6xbt8ip0813ji7h25jx,115,1,211,38,137,193,41,148
ck7z2leiz4amc0874tig5t6av,35,63,97,205,201,155,127,8
ck7z2lg9bbgv70942a1qf7053,209,102,154,176,36,86,79,11
ck7z2lymvbh3s09428xa68qiq,60,50,82,213,183,204,152,33
ck7z2m5784ayl0874vk6ybg02,96,5,178,46,115,196,29,143
ck7z2mhwubhhc0942emvt5ref,44,44,28,122,162,158,177,71
ck7z2mn5vt9b20813w41crym8,39,95,121,188,174,125,78,33
ck7z2mus8gbal07588kn8lxu1,194,150,134,196,50,98,106,52
ck7z2n3s5gbh107586t0ky9y4,78,16,221,92,164,193,21,107
ck7z2n5l5t9md08138o6181jq,27,31,22,123,177,155,182,54
ck7z2na3xypfg098132okc10h,192,96,146,169,36,92,78,19
ck7z2nndmgbpt0758yv8rb1xa,214,91,99,188,38,116,145,27
ck7z2nrdulnsq08265os0p3zb,185,83,156,156,38,101,64,31
ck7z2o0jh4bxd0874nhdh1kaj,88,19,193,37,160,214,55,196
ck7z2o1fwta130813yzqqu7x9,150,170,150,58,99,48,95,153
ck7z2ok19ta8n0813o9mz8o80,170,167,93,202,41,62,114,20
ck7z2olssta9b0813oi34mc6i,42,49,180,70,166,163,31,135
ck7z2p0hy2zdi0832vhbv48c1,47,97,103,48,193,138,129,190
ck7z2p9jv4cds087493jtcs5s,162,163,22,149,36,51,176,56
ck7z2pe05lm770898mwiwlzx6,64,41,141,37,145,184,64,184
ck7z2pej1bis6094209s9klp0,203,134,123,222,7,90,79,6
ck7z2pqie2zoj083248qlxqnm,22,55,8,154,178,177,188,76
ck7z2q2yx2zvh08325v4lo88x,207,179,14,195,6,69,199,49
ck7z2qcoh4crz087492ddbkx2,71,24,219,93,165,188,21,115
ck7z2qqizyr0a09814rcog7qq,50,129,123,31,169,87,106,177
ck7z2r183bjeu0942zjf78igg,215,107,79,191,37,98,168,9
ck7z2r4zftbck0813rhinyp1w,44,49,223,54,213,183,39,168
ck7z2rmokyres098157e298zf,204,159,11,150,16,29,213,29
ck7z2rraw30pv0832fweahluh,62,3,187,10,161,211,36,202
ck7z2s0it4dpi087479jn4ca7,15,83,29,176,189,158,175,58
ck7z2s9i8bk1j0942yjtsgc8y,190,89,151,173,17,116,50,36
ck7z2sddflnnp0898caurym5n,66,43,32,112,146,170,184,98
ck7z2snyltcby0813pkdw0eqt,177,152,120,28,39,71,85,195
ck7z2stprlpvl0826lch6ht33,62,14,201,86,159,179,24,107
ck7z2t6cjlnzk0898iomhorr3,214,78,185,186,29,132,58,30
ck7z2t8szlq3n0826anah3lj5,22,52,27,136,162,131,153,42
ck7z2tk22lq850826b9gm7pr0,191,130,125,201,43,74,99,3
ck7z2tmectcuc08135itf0tiy,40,129,157,172,185,97,65,58
ck7z2tpp831p90832yyc744u8,195,141,46,163,28,75,173,49
ck7z2u1tdtd0t0813ojmkw4rc,42,81,79,29,171,109,122,167
ck7z2u7r931vj0832h96cmz0l,26,71,99,27,172,164,84,208
ck7z2ufe24esz0874kzzus9sn,21,82,51,183,209,108,170,7
ck7z2ufxxyt550981wolo4hlg,205,77,166,176,15,103,54,12
ck7z2uv1o32540832imtobk5s,33,146,100,209,184,97,107,37
ck7z2v3vplqv808267qkm73re,11,130,146,36,202,120,67,209
ck7z2v6a9tdhi08132m85d7it,28,86,91,196,163,167,95,48
ck7z2vignlr4p0826q1ed4l0o,172,119,113,178,39,84,92,24
ck7z2vjuvbliu09425ey7isa3,56,31,159,10,184,172,77,186
ck7z2w7rnbltw0942a7y7wtgi,38,160,122,201,197,53,110,15
ck7z2w88v4fn20874dho1bgzh,70,4,159,14,107,197,29,171
ck7z2wfcj4frh087441c9zu22,191,113,143,175,44,94,88,32
ck7z2wxfnteed0813qxmxpi7w,41,89,73,171,183,84,144,2
ck7z2x0d54g4q0874uzhg6jpz,18,79,49,176,199,123,164,29
ck7z2xfqflrvm0826xizds7ta,81,53,163,58,154,195,72,186
ck7z2xqoclprb0898r91mgppn,17,38,71,208,168,179,110,4
ck7z2yd3gbmll09426v0gbwb8,9,132,146,193,182,106,42,49
ck7z2ye0alpza08989dv99fyf,174,92,69,181,13,114,110,25
ck7z2yu8myv1m0981sq3th57i,29,68,100,22,178,151,102,192
ck7z2z1gcgh0z0758nybq4fag,17,95,56,193,220,126,178,21
ck7z2ze2glqic08982tsxqadt,37,110,157,36,207,110,80,187
ck7z2zmmclst20826xlo7a3ih,32,50,208,74,188,178,16,150
ck7z2zujlbncx0942qe5k1t8c,19,93,69,164,187,93,136,16
ck7z2zv0l34ek083241w9abnn,159,61,70,171,13,118,95,15
ck7z2zz4htfs10813m7dejedj,15,86,147,54,177,128,38,169
ck7z3087xbnlv09423kxkrxzn,14,105,61,32,185,108,131,182
ck7z30mae34po0832rieokm1a,77,198,168,180,132,15,40,37
ck7z30msayvyh0981dkpm17xr,178,153,115,216,31,102,86,43
ck7z30or14hpl0874h51tk673,220,134,58,193,22,83,183,17
ck7z311g9gi200758jbzu0pbb,46,37,203,111,158,205,7,135
ck7z31llilrh30898n8qrtddn,28,66,89,20,165,145,96,183
ck7z31ln84i9308747n3ee315,193,103,147,182,23,103,68,28
ck7z31n9x357y08327ptd9yyf,56,166,126,198,178,63,103,30
ck7z3236wlrqd0898y1kft70o,41,73,114,15,210,122,134,181
ck7z326khywrz0981zscviif8,178,138,56,168,35,93,154,59
ck7z32jhmlu5j0826y7swd90l,21,93,53,205,218,141,181,24
ck7z32jr6boso0942vq0p5qm9,34,51,103,6,164,136,87,181
ck7z33bafgjm90758b62t4vvb,197,168,25,156,25,59,197,59
ck7z345wjgk05075835mlo85s,43,35,157,16,181,202,57,221
ck7z34cyjlv1h082632ut5o15,183,95,141,165,61,72,108,6
ck7z34lofyy250981xv314knd,95,0,175,49,95,179,18,119
ck7z34v304jqm0874zco2frbh,173,166,101,198,53,82,121,50
ck7z3518w4ju70874dnnczzub,40,87,70,193,209,138,167,28
ck7z3546ylvdh0826ksb6sf5l,122,38,185,101,91,207,36,141
ck7z35hmilvhc08267toin9ll,57,28,167,35,147,205,40,188
ck7z35jlo373b08324rwb11u7,65,104,153,176,189,100,93,36
ck7z35rfjlvm50826pv3t6xez,193,100,58,182,20,100,148,10
ck7z35y0plti00898oxxniwzb,43,32,146,1,177,176,79,202
ck7z365a2tip90813j3vxeqw5,194,142,37,190,11,95,166,45
ck7z365gblvv90826vx89i3wq,46,134,93,205,215,107,160,36
ck7z36kypltx008988jq8hkto,30,37,14,137,174,164,191,61
ck7z36t4kyz3z09815a6oggjl,27,60,165,82,150,176,12,146
ck7z36zctlu3k08983ouovd5s,192,97,149,176,39,101,74,26
ck7z37eetgldm0758ld4l4vbq,70,23,154,27,143,181,56,170
ck7z37lxnlwkx082620xj06zc,48,52,116,18,170,158,97,185
ck7z37sk2387h08321do5jjco,177,85,143,168,10,108,44,24
ck7z381plbrci09421s5ejod6,17,95,53,199,221,159,181,47
ck7z38dwjbrhp0942ldaz4a0y,175,179,3,137,21,39,199,72
ck7z38jhj4lcy0874xmhhsrd3,28,19,15,147,184,183,211,46
ck7z38js338in0832prb1datz,152,3,197,90,77,177,36,94
ck7z390a338sa0832mgx58bux,53,20,198,114,139,212,1,118
ck7z3978vlx8x0826h3ctoqe2,183,12,155,202,40,178,74,2
ck7z39bivz02x0981myigmezv,15,91,174,46,203,144,44,189
ck7z39e7rtk5e0813vohn8axv,20,101,120,193,183,116,77,30
ck7z39s9o4m3d0874l7tbzmy6,64,23,64,185,161,181,156,10
ck7z39uoq39800832plos6elt,179,120,120,175,37,68,89,9
ck7z39vr1gmj90758gte13ip0,30,42,199,64,184,174,15,152
ck7z3a7s24mcr0874ydjy2xzq,55,28,25,122,171,189,204,88
ck7z3a8vvbsfo09421roso1u4,205,129,52,211,3,108,150,26
ck7z3ap33ly2a0826fuak16dv,189,151,105,192,47,58,122,14
ck7z3avnh39qh0832nppgnw1x,26,101,152,7,203,97,73,191
ck7z3b0tn4mpw0874mtxdffzh,20,25,37,220,152,209,129,8
ck7z3biyrbsxt0942w1i7vevz,207,117,74,171,42,91,175,37
ck7z3bp7g4mzz087456eym7s6,188,148,154,216,18,90,62,17
ck7z3bphlbszi0942y7ki7kdq,3,88,177,29,215,141,41,200
ck7z3c0dgtlgt0813hs0m40gc,41,53,130,27,172,193,78,214
ck7z3cha1lyt80826rxivc16r,43,49,28,144,183,170,197,75
ck7z3d42fz1xd0981j9heyqrb,215,128,172,19,20,92,56,193
