ID,Label
ck7yyhebm13730832mwdbg8h0,"{""points"":[{""geometry"":[{""x"":2275,""y"":1918},{""x"":2236,""y"":2147},{""x"":1896,""y"":2105},{""x"":1937,""y"":1869}]}]}"
ck7yyhnmzwu9c0981typd96lq,"{""points"":[{""geometry"":[{""x"":1703,""y"":704},{""x"":1677,""y"":1077},{""x"":1113,""y"":1053},{""x"":1128,""y"":683}]}]}"
ck7yyhz2013mg0832732a759m,"{""points"":[{""geometry"":[{""x"":1299,""y"":1795},{""x"":1331,""y"":2312},{""x"":1013,""y"":2305},{""x"":988,""y"":1806}]}]}"
ck7yyifdv2hoq0874u1tyq91u,"{""points"":[{""geometry"":[{""x"":1263,""y"":284},{""x"":1256,""y"":415},{""x"":1001,""y"":391},{""x"":1018,""y"":249}]}]}"
ck7yyira5142k08325o7ot732,"{""points"":[{""geometry"":[{""x"":2021,""y"":953},{""x"":2009,""y"":1338},{""x"":1389,""y"":1314},{""x"":1408,""y"":926}]}]}"
ck7yyivfzefw80758g0z9zfqg,"{""points"":[{""geometry"":[{""x"":2035,""y"":195},{""x"":2010,""y"":717},{""x"":2356,""y"":744},{""x"":2363,""y"":218}]}]}"
ck7yyiwur9o8n09425vv72rda,"{""points"":[{""geometry"":[{""x"":616,""y"":506},{""x"":621,""y"":768},{""x"":1026,""y"":772},{""x"":1016,""y"":524}]}]}"
ck7yyjn26jsno0898p7fg5070,"{""points"":[{""geometry"":[{""x"":742,""y"":1997},{""x"":692,""y"":2161},{""x"":462,""y"":2109},{""x"":509,""y"":1956}]}]}"
ck7yyk30oju0r0826w33oe5xa,"{""points"":[{""geometry"":[{""x"":725,""y"":2026},{""x"":717,""y"":2272},{""x"":315,""y"":2268},{""x"":331,""y"":2021}]}]}"
ck7yyk31hegj70758hlnqsd6g,"{""points"":[{""geometry"":[{""x"":1788,""y"":1240},{""x"":1766,""y"":1511},{""x"":1339,""y"":1484},{""x"":1363,""y"":1209}]}]}"
ck7yyk4qx9orn094240hurlyw,"{""points"":[{""geometry"":[{""x"":1188,""y"":1708},{""x"":1184,""y"":1934},{""x"":812,""y"":1945},{""x"":820,""y"":1708}]}]}"
ck7yykp66rglr0813irp1aags,"{""points"":[{""geometry"":[{""x"":300,""y"":1537},{""x"":272,""y"":1816},{""x"":729,""y"":1803},{""x"":740,""y"":1533}]}]}"
ck7yyl43u9p710942fcriolsj,"{""points"":[{""geometry"":[{""x"":2306,""y"":1853},{""x"":2282,""y"":2104},{""x"":1893,""y"":2036},{""x"":1931,""y"":1787}]}]}"
ck7yyl44jwvxq0981eb16kiru,"{""points"":[{""geometry"":[{""x"":116,""y"":619},{""x"":535,""y"":609},{""x"":559,""y"":850},{""x"":129,""y"":873}]}]}"
ck7yyl7q9wvz509812avjt1i2,"{""points"":[{""geometry"":[{""x"":2325,""y"":285},{""x"":2293,""y"":591},{""x"":1826,""y"":568},{""x"":1852,""y"":242}]}]}"
ck7yylidw15bf0832cv14pxea,"{""points"":[{""geometry"":[{""x"":1471,""y"":1897},{""x"":1471,""y"":2179},{""x"":1007,""y"":2174},{""x"":1005,""y"":1885}]}]}"
ck7yylwqejtsj08985zeqbloy,"{""points"":[{""geometry"":[{""x"":596,""y"":480},{""x"":583,""y"":769},{""x"":120,""y"":755},{""x"":137,""y"":447}]}]}"
ck7yym93mrhjk0813ixyorj27,"{""points"":[{""geometry"":[{""x"":1706,""y"":1479},{""x"":1690,""y"":1828},{""x"":1139,""y"":1809},{""x"":1153,""y"":1455}]}]}"
ck7yymcjprhlp08135z17zr3x,"{""points"":[{""geometry"":[{""x"":1914,""y"":750},{""x"":1875,""y"":1108},{""x"":1330,""y"":1058},{""x"":1365,""y"":686}]}]}"
ck7yymot4wwuh0981dseislyw,"{""points"":[{""geometry"":[{""x"":716,""y"":1968},{""x"":709,""y"":2319},{""x"":139,""y"":2307},{""x"":144,""y"":1957}]}]}"
ck7yymy76ei310758vcbbj39y,"{""points"":[{""geometry"":[{""x"":1858,""y"":510},{""x"":1837,""y"":840},{""x"":1322,""y"":814},{""x"":1344,""y"":480}]}]}"
ck7yyn1fuei5j0758hettctb8,"{""points"":[{""geometry"":[{""x"":1916,""y"":2157},{""x"":2372,""y"":2142},{""x"":2392,""y"":1842},{""x"":1923,""y"":1842}]}]}"
ck7yyn58z9qbl0942rmlqmxc1,"{""points"":[{""geometry"":[{""x"":1500,""y"":1055},{""x"":1466,""y"":1394},{""x"":918,""y"":1350},{""x"":946,""y"":993}]}]}"
ck7yyni4h9qhz0942wlwh5uxl,"{""points"":[{""geometry"":[{""x"":2206,""y"":997},{""x"":2183,""y"":1267},{""x"":1775,""y"":1254},{""x"":1790,""y"":971}]}]}"
ck7yynrh016yi0832dfccru7c,"{""points"":[{""geometry"":[{""x"":1030,""y"":1114},{""x"":1031,""y"":1353},{""x"":646,""y"":1365},{""x"":645,""y"":1120}]}]}"
ck7yynuyzeikh0758uznnkb60,"{""points"":[{""geometry"":[{""x"":1640,""y"":2247},{""x"":1277,""y"":2226},{""x"":1301,""y"":1993},{""x"":1662,""y"":2021}]}]}"
ck7yyoblx2kpm08747yl8uovg,"{""points"":[{""geometry"":[{""x"":2351,""y"":616},{""x"":2296,""y"":871},{""x"":1930,""y"":820},{""x"":1958,""y"":545},{""x"":2349,""y"":616}]}]}"
ck7yyohdcjw9n082606k5tlh1,"{""points"":[{""geometry"":[{""x"":2320,""y"":1728},{""x"":2313,""y"":2078},{""x"":1774,""y"":2074},{""x"":1777,""y"":1727}]}]}"
ck7yyohwo17b408320xb0m4sa,"{""points"":[{""geometry"":[{""x"":1413,""y"":1959},{""x"":1837,""y"":1964},{""x"":1850,""y"":1690},{""x"":1425,""y"":1666}]}]}"
ck7yyoyh89r870942tgwvy7t4,"{""points"":[{""geometry"":[{""x"":552,""y"":2030},{""x"":518,""y"":2153},{""x"":319,""y"":2088},{""x"":351,""y"":1967}]}]}"
ck7yyozupjwlk08268cmfc1ni,"{""points"":[{""geometry"":[{""x"":296,""y"":1958},{""x"":716,""y"":1936},{""x"":716,""y"":2209},{""x"":299,""y"":2227}]}]}"
ck7yyp2qgwy1h0981f28aaapt,"{""points"":[{""geometry"":[{""x"":1253,""y"":468},{""x"":1257,""y"":763},{""x"":801,""y"":748},{""x"":792,""y"":455}]}]}"
ck7yypfp4wyad0981tqb77x7o,"{""points"":[{""geometry"":[{""x"":1749,""y"":633},{""x"":1746,""y"":873},{""x"":1358,""y"":865},{""x"":1365,""y"":612}]}]}"
ck7yypoo1181k0832zcv8fgry,"{""points"":[{""geometry"":[{""x"":1184,""y"":1306},{""x"":1445,""y"":1564},{""x"":1281,""y"":1735},{""x"":1022,""y"":1461}]}]}"
ck7yyposo2ll90874yghthguh,"{""points"":[{""geometry"":[{""x"":545,""y"":1132},{""x"":561,""y"":1424},{""x"":60,""y"":1454},{""x"":58,""y"":1151}]}]}"
ck7yyq333ejna0758gog7wwxb,"{""points"":[{""geometry"":[{""x"":2278,""y"":971},{""x"":2285,""y"":1278},{""x"":1794,""y"":1276},{""x"":1795,""y"":969}]}]}"
ck7yyqhpzwysh0981ijrtgmqe,"{""points"":[{""geometry"":[{""x"":187,""y"":1815},{""x"":604,""y"":1816},{""x"":594,""y"":2081},{""x"":162,""y"":2091}]}]}"
ck7yyql9d2m0m0874y1r3e6oj,"{""points"":[{""geometry"":[{""x"":1037,""y"":1071},{""x"":959,""y"":1217},{""x"":737,""y"":1113},{""x"":819,""y"":983}]}]}"
ck7yyqwf718kb0832uujoao5f,"{""points"":[{""geometry"":[{""x"":1311,""y"":256},{""x"":1313,""y"":521},{""x"":876,""y"":501},{""x"":884,""y"":226}]}]}"
ck7yyr2inek6r07585azm43h9,"{""points"":[{""geometry"":[{""x"":1696,""y"":1916},{""x"":1979,""y"":1904},{""x"":2017,""y"":2355},{""x"":1724,""y"":2357}]}]}"
ck7yyrjc29sl30942kg0ak63f,"{""points"":[{""geometry"":[{""x"":1299,""y"":1124},{""x"":1294,""y"":982},{""x"":1068,""y"":972},{""x"":1060,""y"":1120}]}]}"
ck7yyrkxmjxyu0826rhf1xtry,"{""points"":[{""geometry"":[{""x"":1155,""y"":579},{""x"":1589,""y"":626},{""x"":1561,""y"":899},{""x"":1127,""y"":862}]}]}"
ck7yys2onwzfd09814iqocfet,"{""points"":[{""geometry"":[{""x"":1891,""y"":1363},{""x"":1851,""y"":1718},{""x"":1287,""y"":1684},{""x"":1335,""y"":1320}]}]}"
ck7yyscfy2mr80874gwkr74y3,"{""points"":[{""geometry"":[{""x"":1739,""y"":1179},{""x"":1412,""y"":1165},{""x"":1427,""y"":637},{""x"":1764,""y"":644}]}]}"
ck7yyshp9jyd70826mc3tvcb6,"{""points"":[{""geometry"":[{""x"":768,""y"":1685},{""x"":747,""y"":2014},{""x"":214,""y"":1987},{""x"":236,""y"":1655}]}]}"
ck7yysht7197o0832bt6txg4f,"{""points"":[{""geometry"":[{""x"":1328,""y"":1867},{""x"":1687,""y"":1880},{""x"":1683,""y"":2125},{""x"":1309,""y"":2119}]}]}"
ck7yytdwq2n7p08742bpi6076,"{""points"":[{""geometry"":[{""x"":1783,""y"":1315},{""x"":2275,""y"":1331},{""x"":2267,""y"":1647},{""x"":1776,""y"":1620}]}]}"
ck7yythlt9tdc0942x5cyqkf3,"{""points"":[{""geometry"":[{""x"":1495,""y"":107},{""x"":1474,""y"":504},{""x"":868,""y"":475},{""x"":870,""y"":58}]}]}"
ck7yytpzh9tgp09427e6em2qb,"{""points"":[{""geometry"":[{""x"":349,""y"":92},{""x"":862,""y"":110},{""x"":867,""y"":433},{""x"":358,""y"":423}]}]}"
ck7yytra32ndp0874onn1ku7f,"{""points"":[{""geometry"":[{""x"":1020,""y"":1071},{""x"":1004,""y"":1198},{""x"":784,""y"":1174},{""x"":813,""y"":1040}]}]}"
ck7yyu241rky908136slwd9pk,"{""points"":[{""geometry"":[{""x"":2271,""y"":1525},{""x"":2245,""y"":1780},{""x"":1858,""y"":1755},{""x"":1874,""y"":1492}]}]}"
ck7yyug3qjzap0826wnm8nzhb,"{""points"":[{""geometry"":[{""x"":1002,""y"":1518},{""x"":996,""y"":1764},{""x"":601,""y"":1776},{""x"":611,""y"":1516}]}]}"
ck7yyukw82nt10874d33a1g11,"{""points"":[{""geometry"":[{""x"":673,""y"":1303},{""x"":663,""y"":1540},{""x"":256,""y"":1534},{""x"":269,""y"":1284}]}]}"
ck7yyunfw1aaf08322qqdsdta,"{""points"":[{""geometry"":[{""x"":221,""y"":402},{""x"":696,""y"":426},{""x"":698,""y"":703},{""x"":211,""y"":688}]}]}"
ck7yyux7v9u1g0942pfbxcbsd,"{""points"":[{""geometry"":[{""x"":1854,""y"":2005},{""x"":1844,""y"":2285},{""x"":1402,""y"":2297},{""x"":1426,""y"":1996}]}]}"
ck7yyvfa1em7x0758v551ulxy,"{""points"":[{""geometry"":[{""x"":853,""y"":850},{""x"":1283,""y"":861},{""x"":1283,""y"":1133},{""x"":845,""y"":1129}]}]}"
ck7yyvfpgx0wt09818gn445uh,"{""points"":[{""geometry"":[{""x"":776,""y"":1111},{""x"":764,""y"":1356},{""x"":337,""y"":1344},{""x"":364,""y"":1088}]}]}"
ck7yyvw2h2oet0874yuy1gcv5,"{""points"":[{""geometry"":[{""x"":426,""y"":790},{""x"":770,""y"":992},{""x"":622,""y"":1196},{""x"":277,""y"":982}]}]}"
ck7yywg152oop0874j1avjhls,"{""points"":[{""geometry"":[{""x"":612,""y"":939},{""x"":609,""y"":1193},{""x"":176,""y"":1189},{""x"":178,""y"":924}]}]}"
ck7yyx7vg2p0i0874svnnim88,"{""points"":[{""geometry"":[{""x"":1561,""y"":1328},{""x"":1534,""y"":1587},{""x"":1101,""y"":1549},{""x"":1140,""y"":1286}]}]}"
ck7yyx8gt9v4l09428i5iyzuq,"{""points"":[{""geometry"":[{""x"":1096,""y"":1029},{""x"":1125,""y"":1284},{""x"":690,""y"":1308},{""x"":681,""y"":1046}]}]}"
ck7yyxq5lk0pr0826m4131ihh,"{""points"":[{""geometry"":[{""x"":2098,""y"":1836},{""x"":2083,""y"":2084},{""x"":1713,""y"":2069},{""x"":1731,""y"":1815}]}]}"
ck7yyy98ik0z108267yy7l009,"{""points"":[{""geometry"":[{""x"":1460,""y"":1156},{""x"":1475,""y"":1398},{""x"":1081,""y"":1408},{""x"":1077,""y"":1160}]}]}"
ck7yyyrq4rndj08130gys6bxo,"{""points"":[{""geometry"":[{""x"":541,""y"":2047},{""x"":549,""y"":2262},{""x"":196,""y"":2299},{""x"":210,""y"":2072},{""x"":540,""y"":2048}]}]}"
ck7yyzo46x2xe0981w73cheky,"{""points"":[{""geometry"":[{""x"":1805,""y"":1042},{""x"":1672,""y"":1126},{""x"":1599,""y"":1034},{""x"":1733,""y"":961}]}]}"
ck7yz06yveojh0758vtyh9zh1,"{""points"":[{""geometry"":[{""x"":1818,""y"":1279},{""x"":1795,""y"":1520},{""x"":1409,""y"":1481},{""x"":1447,""y"":1241}]}]}"
ck7yz0ggrx39v0981vl9inxw8,"{""points"":[{""geometry"":[{""x"":2031,""y"":145},{""x"":2027,""y"":464},{""x"":1519,""y"":441},{""x"":1525,""y"":106}]}]}"
ck7yz0m1b2qpx08748qt23po0,"{""points"":[{""geometry"":[{""x"":1216,""y"":1329},{""x"":1219,""y"":1592},{""x"":794,""y"":1600},{""x"":796,""y"":1326}]}]}"
ck7yz11b9x3lj098155h0k4w7,"{""points"":[{""geometry"":[{""x"":2341,""y"":999},{""x"":2328,""y"":1261},{""x"":1914,""y"":1206},{""x"":1940,""y"":961}]}]}"
ck7yz1bu7k2el08264wk19bkl,"{""points"":[{""geometry"":[{""x"":1934,""y"":1290},{""x"":2321,""y"":1353},{""x"":2299,""y"":1602},{""x"":1899,""y"":1549}]}]}"
ck7yz1cwa2r1n087424cxmlz7,"{""points"":[{""geometry"":[{""x"":1728,""y"":1110},{""x"":1705,""y"":1420},{""x"":1223,""y"":1382},{""x"":1245,""y"":1087}]}]}"
ck7yz1s3ck1c908989htsng8p,"{""points"":[{""geometry"":[{""x"":1642,""y"":1206},{""x"":1634,""y"":1449},{""x"":1245,""y"":1430},{""x"":1255,""y"":1189}]}]}"
ck7yz1upxepcz0758gzkit9s1,"{""points"":[{""geometry"":[{""x"":1090,""y"":730},{""x"":1083,""y"":1039},{""x"":584,""y"":1026},{""x"":587,""y"":704}]}]}"
ck7yz1zb0rou00813k851m38n,"{""points"":[{""geometry"":[{""x"":1248,""y"":1541},{""x"":1212,""y"":1862},{""x"":1714,""y"":1901},{""x"":1738,""y"":1578}]}]}"
ck7yz27wiepid0758joyw65xm,"{""points"":[{""geometry"":[{""x"":1822,""y"":1817},{""x"":1775,""y"":2157},{""x"":1218,""y"":2118},{""x"":1265,""y"":1761}]}]}"
ck7yz2a1ck2tg0826yc44mq9i,"{""points"":[{""geometry"":[{""x"":1636,""y"":443},{""x"":1657,""y"":686},{""x"":1252,""y"":689},{""x"":1244,""y"":438}]}]}"
ck7yz2im72rkm0874gs39jo5i,"{""points"":[{""geometry"":[{""x"":763,""y"":1296},{""x"":745,""y"":1618},{""x"":223,""y"":1587},{""x"":246,""y"":1249}]}]}"
ck7yz2k0p1e9p0832oj6otzku,"{""points"":[{""geometry"":[{""x"":580,""y"":302},{""x"":1087,""y"":356},{""x"":1065,""y"":692},{""x"":554,""y"":643}]}]}"
ck7yz301mrpbb0813xmdqrcyx,"{""points"":[{""geometry"":[{""x"":1815,""y"":133},{""x"":1801,""y"":543},{""x"":1182,""y"":533},{""x"":1179,""y"":97}]}]}"
ck7yz37xlrpf40813l0o51nys,"{""points"":[{""geometry"":[{""x"":1728,""y"":1990},{""x"":2256,""y"":1975},{""x"":2250,""y"":2312},{""x"":1719,""y"":2339}]}]}"
ck7yz3dq6k3b40826trj69kqm,"{""points"":[{""geometry"":[{""x"":772,""y"":1672},{""x"":811,""y"":1918},{""x"":412,""y"":1999},{""x"":378,""y"":1745}]}]}"
ck7yz3e3zk22s0898k3pskses,"{""points"":[{""geometry"":[{""x"":2295,""y"":1858},{""x"":2236,""y"":2109},{""x"":1866,""y"":2069},{""x"":1910,""y"":1804}]}]}"
ck7yz3p8fx4o70981unkq3bie,"{""points"":[{""geometry"":[{""x"":817,""y"":1355},{""x"":942,""y"":1431},{""x"":1100,""y"":1235},{""x"":975,""y"":1165}]}]}"
ck7yz3zlrx4tp09818oiyxmvi,"{""points"":[{""geometry"":[{""x"":974,""y"":1903},{""x"":966,""y"":2152},{""x"":562,""y"":2157},{""x"":573,""y"":1897}]}]}"
ck7yz41jz1ewy0832d8bwhh60,"{""points"":[{""geometry"":[{""x"":1810,""y"":1430},{""x"":2149,""y"":1419},{""x"":2177,""y"":1952},{""x"":1830,""y"":1941}]}]}"
ck7yz4242rpxv0813r3eogq9h,"{""points"":[{""geometry"":[{""x"":2390,""y"":796},{""x"":2394,""y"":1188},{""x"":1783,""y"":1201},{""x"":1767,""y"":821}]}]}"
ck7yz4gofrq600813omdm5a3o,"{""points"":[{""geometry"":[{""x"":2170,""y"":1980},{""x"":2125,""y"":2274},{""x"":1673,""y"":2255},{""x"":1733,""y"":1936}]}]}"
ck7yz4npweqq6075898c4p6qz,"{""points"":[{""geometry"":[{""x"":1058,""y"":1981},{""x"":1305,""y"":1976},{""x"":1314,""y"":2140},{""x"":1056,""y"":2151}]}]}"
ck7yz4ywd2srm087448unfnz0,"{""points"":[{""geometry"":[{""x"":979,""y"":989},{""x"":1003,""y"":1199},{""x"":639,""y"":1224},{""x"":625,""y"":1001}]}]}"
ck7yz53uzeqyb075809e31jmq,"{""points"":[{""geometry"":[{""x"":1597,""y"":515},{""x"":1583,""y"":797},{""x"":1163,""y"":782},{""x"":1164,""y"":498}]}]}"
ck7yz5d7u1ffp08321s2zmx19,"{""points"":[{""geometry"":[{""x"":598,""y"":2172},{""x"":592,""y"":2395},{""x"":223,""y"":2411},{""x"":238,""y"":2170}]}]}"
ck7yz5gyprqlv0813md8rnoss,"{""points"":[{""geometry"":[{""x"":667,""y"":790},{""x"":957,""y"":778},{""x"":968,""y"":1239},{""x"":688,""y"":1241}]}]}"
ck7yz5moa2t16087459uru0zp,"{""points"":[{""geometry"":[{""x"":2295,""y"":671},{""x"":2304,""y"":1007},{""x"":1768,""y"":1018},{""x"":1762,""y"":688}]}]}"
ck7yz5pjsk4e008266ehd8aq8,"{""points"":[{""geometry"":[{""x"":1100,""y"":89},{""x"":1105,""y"":367},{""x"":642,""y"":327},{""x"":650,""y"":40}]}]}"
ck7yz5y0ax5nb0981uf8ufta9,"{""points"":[{""geometry"":[{""x"":901,""y"":504},{""x"":1149,""y"":549},{""x"":1175,""y"":408},{""x"":930,""y"":365}]}]}"
ck7yz62b8x5oz0981r6e4qigh,"{""points"":[{""geometry"":[{""x"":1442,""y"":1944},{""x"":1427,""y"":2205},{""x"":984,""y"":2192},{""x"":1009,""y"":1910}]}]}"
ck7yz6dr4k3ek0898xz0i3ro2,"{""points"":[{""geometry"":[{""x"":1503,""y"":1509},{""x"":1510,""y"":1655},{""x"":1268,""y"":1647},{""x"":1275,""y"":1499}]}]}"
ck7yz6q64k3id0898ddyvckth,"{""points"":[{""geometry"":[{""x"":199,""y"":506},{""x"":625,""y"":519},{""x"":631,""y"":782},{""x"":202,""y"":775}]}]}"
ck7yz6t6hk4sm0826m2vm9ndv,"{""points"":[{""geometry"":[{""x"":34,""y"":1254},{""x"":366,""y"":1259},{""x"":380,""y"":1779},{""x"":69,""y"":1768}]}]}"
ck7yz6tbc2tjb0874g0sxv8iw,"{""points"":[{""geometry"":[{""x"":828,""y"":832},{""x"":842,""y"":1145},{""x"":356,""y"":1129},{""x"":339,""y"":831}]}]}"
ck7yz7arzk3q008981evibtko,"{""points"":[{""geometry"":[{""x"":1420,""y"":1557},{""x"":1654,""y"":1607},{""x"":1637,""y"":1755},{""x"":1385,""y"":1705}]}]}"
ck7yz7e89k3s60898d54cyt5v,"{""points"":[{""geometry"":[{""x"":1754,""y"":932},{""x"":2138,""y"":947},{""x"":2136,""y"":1209},{""x"":1735,""y"":1192}]}]}"
ck7yz7o1ues0r075808jlccv0,"{""points"":[{""geometry"":[{""x"":1219,""y"":867},{""x"":1234,""y"":1158},{""x"":751,""y"":1168},{""x"":749,""y"":867}]}]}"
ck7yz7qrzk3xc0898q8h922y7,"{""points"":[{""geometry"":[{""x"":890,""y"":38},{""x"":883,""y"":353},{""x"":414,""y"":339},{""x"":411,""y"":25}]}]}"
ck7yz7v1ees4f0758m6rawlaa,"{""points"":[{""geometry"":[{""x"":348,""y"":1417},{""x"":685,""y"":1415},{""x"":687,""y"":1616},{""x"":347,""y"":1628}]}]}"
ck7yz849b1gix08327zu8hkft,"{""points"":[{""geometry"":[{""x"":1520,""y"":1550},{""x"":1565,""y"":1790},{""x"":1179,""y"":1836},{""x"":1152,""y"":1585}]}]}"
ck7yz893zk5c70826talx8n5z,"{""points"":[{""geometry"":[{""x"":1580,""y"":1432},{""x"":1680,""y"":1496},{""x"":1759,""y"":1348},{""x"":1664,""y"":1290}]}]}"
ck7yz8ej22u7c0874i54srzqx,"{""points"":[{""geometry"":[{""x"":1818,""y"":133},{""x"":1801,""y"":436},{""x"":1344,""y"":421},{""x"":1349,""y"":104}]}]}"
ck7yz8gmkx6mz0981pitzu75f,"{""points"":[{""geometry"":[{""x"":500,""y"":1606},{""x"":538,""y"":1853},{""x"":136,""y"":1932},{""x"":98,""y"":1676}]}]}"
ck7yz8u99esk70758yc1okxlh,"{""points"":[{""geometry"":[{""x"":1426,""y"":1786},{""x"":1832,""y"":1798},{""x"":1822,""y"":2049},{""x"":1410,""y"":2045}]}]}"
ck7yz8zz4x6x609813ntqajg2,"{""points"":[{""geometry"":[{""x"":2117,""y"":1544},{""x"":2115,""y"":1855},{""x"":1610,""y"":1862},{""x"":1611,""y"":1544}]}]}"
ck7yz9bukests0758q7zciopt,"{""points"":[{""geometry"":[{""x"":1124,""y"":1127},{""x"":1118,""y"":1429},{""x"":616,""y"":1422},{""x"":626,""y"":1098}]}]}"
ck7yz9o78rss70813j4wkaclh,"{""points"":[{""geometry"":[{""x"":1194,""y"":1150},{""x"":1696,""y"":1137},{""x"":1707,""y"":1458},{""x"":1203,""y"":1475}]}]}"
ck7yza4wz1hl208329o27m0um,"{""points"":[{""geometry"":[{""x"":1228,""y"":619},{""x"":1457,""y"":561},{""x"":1526,""y"":668},{""x"":1274,""y"":733}]}]}"
ck7yzap0l1hty0832n55960s6,"{""points"":[{""geometry"":[{""x"":924,""y"":1478},{""x"":1182,""y"":1483},{""x"":1185,""y"":1923},{""x"":927,""y"":1898}]}]}"
ck7yzbezzetok0758h7f3jk1x,"{""points"":[{""geometry"":[{""x"":865,""y"":518},{""x"":1245,""y"":513},{""x"":1269,""y"":741},{""x"":887,""y"":753}]}]}"
ck7yzbnhck6sw0826g26zjjq5,"{""points"":[{""geometry"":[{""x"":2204,""y"":1950},{""x"":2075,""y"":2258},{""x"":1541,""y"":2151},{""x"":1671,""y"":1819}]}]}"
ck7yzc37ok5wg0898149mxd6a,"{""points"":[{""geometry"":[{""x"":742,""y"":836},{""x"":220,""y"":772},{""x"":192,""y"":1114},{""x"":711,""y"":1161}]}]}"
ck7yzc6ydrtvi0813se3k4kt3,"{""points"":[{""geometry"":[{""x"":91,""y"":1037},{""x"":505,""y"":1072},{""x"":496,""y"":1335},{""x"":82,""y"":1319}]}]}"
ck7yzcizceu8h0758vbqqgvl1,"{""points"":[{""geometry"":[{""x"":1843,""y"":710},{""x"":1839,""y"":1126},{""x"":1223,""y"":1147},{""x"":1208,""y"":704}]}]}"
ck7yzcsb8k67w0898s10fm1fb,"{""points"":[{""geometry"":[{""x"":786,""y"":1235},{""x"":1115,""y"":1227},{""x"":1125,""y"":1433},{""x"":789,""y"":1452}]}]}"
ck7yzdeg0x8wn0981p3wvrod2,"{""points"":[{""geometry"":[{""x"":1320,""y"":1711},{""x"":1763,""y"":1762},{""x"":1726,""y"":2036},{""x"":1284,""y"":1976}]}]}"
ck7yzdot5k7pm0826fj0ae3ni,"{""points"":[{""geometry"":[{""x"":630,""y"":1947},{""x"":622,""y"":2172},{""x"":248,""y"":2177},{""x"":263,""y"":1943}]}]}"
ck7yzdxila2l10942ptf41rkl,"{""points"":[{""geometry"":[{""x"":1754,""y"":166},{""x"":2178,""y"":208},{""x"":2169,""y"":489},{""x"":1744,""y"":465}]}]}"
ck7yze5zxruri0813knfu77ce,"{""points"":[{""geometry"":[{""x"":1256,""y"":1960},{""x"":1242,""y"":2223},{""x"":824,""y"":2214},{""x"":853,""y"":1949}]}]}"
ck7yzedl5a2s409426hqpnzmx,"{""points"":[{""geometry"":[{""x"":203,""y"":876},{""x"":536,""y"":870},{""x"":554,""y"":1064},{""x"":200,""y"":1081}]}]}"
ck7yzegw5k81m0826w83rtgvw,"{""points"":[{""geometry"":[{""x"":2131,""y"":1539},{""x"":2102,""y"":1819},{""x"":1658,""y"":1785},{""x"":1698,""y"":1482}]}]}"
ck7yzepzzx9i20981v2afsls9,"{""points"":[{""geometry"":[{""x"":751,""y"":1572},{""x"":820,""y"":1636},{""x"":703,""y"":1756},{""x"":635,""y"":1689}]}]}"
ck7yzethe2x710874znlmmz33,"{""points"":[{""geometry"":[{""x"":2068,""y"":2150},{""x"":2024,""y"":2403},{""x"":1638,""y"":2396},{""x"":1681,""y"":2137}]}]}"
ck7yzf8pzevet0758uc4nxgmi,"{""points"":[{""geometry"":[{""x"":1630,""y"":96},{""x"":1649,""y"":418},{""x"":1142,""y"":454},{""x"":1126,""y"":113}]}]}"
ck7yzfi7j1k090832jd123fq1,"{""points"":[{""geometry"":[{""x"":363,""y"":846},{""x"":882,""y"":843},{""x"":892,""y"":1149},{""x"":399,""y"":1156}]}]}"
ck7yzfv9nk8lr0826gz61vitb,"{""points"":[{""geometry"":[{""x"":2236,""y"":1159},{""x"":2044,""y"":1248},{""x"":1958,""y"":1132},{""x"":2155,""y"":1053}]}]}"
ck7yzfyd6k8p60826e7pmimey,"{""points"":[{""geometry"":[{""x"":1439,""y"":1491},{""x"":1803,""y"":1497},{""x"":1830,""y"":1738},{""x"":1447,""y"":1737}]}]}"
ck7yzgheyew2g0758e9rewcat,"{""points"":[{""geometry"":[{""x"":120,""y"":1408},{""x"":382,""y"":1432},{""x"":393,""y"":1872},{""x"":134,""y"":1835}]}]}"
ck7yzghtdrvrv0813akoxx833,"{""points"":[{""geometry"":[{""x"":246,""y"":818},{""x"":662,""y"":841},{""x"":654,""y"":1093},{""x"":231,""y"":1077}]}]}"
ck7yzgn1few4o0758j4ys35y1,"{""points"":[{""geometry"":[{""x"":2239,""y"":385},{""x"":2222,""y"":739},{""x"":1696,""y"":741},{""x"":1706,""y"":374}]}]}"
ck7yzgw1xxaho098184bhjsdf,"{""points"":[{""geometry"":[{""x"":1618,""y"":678},{""x"":1621,""y"":834},{""x"":1363,""y"":806},{""x"":1373,""y"":648}]}]}"
ck7yzh81tewep0758eo8aepaw,"{""points"":[{""geometry"":[{""x"":339,""y"":1804},{""x"":793,""y"":1793},{""x"":791,""y"":2084},{""x"":323,""y"":2104}]}]}"
ck7yzhbv6rw1d08132s91p678,"{""points"":[{""geometry"":[{""x"":1005,""y"":1381},{""x"":1019,""y"":1866},{""x"":1330,""y"":1865},{""x"":1316,""y"":1374}]}]}"
ck7yzhoank9gs08260vcg2fgr,"{""points"":[{""geometry"":[{""x"":1850,""y"":2012},{""x"":1860,""y"":2173},{""x"":1600,""y"":2168},{""x"":1601,""y"":1994}]}]}"
ck7yzhsfdk9i708260b7zvkjq,"{""points"":[{""geometry"":[{""x"":1486,""y"":847},{""x"":1929,""y"":841},{""x"":1923,""y"":1129},{""x"":1484,""y"":1128}]}]}"
